id_run,id_timestamp,id_repeat,prj_name,mth_name,mth_version,mth_chars,mth_param_definition_of_done,mth_param_constraint_order,mth_param_doc_types,mth_param_review_rounds,mth_param_gate_style,mth_param_phase_budget,mth_param_retry_policy,cfg_campaign,cfg_engine,cfg_cli_version,cfg_model,cfg_effort,cfg_provider,cfg_endpoint,cfg_effort_enforced,cfg_bound,cfg_user_claude_md,cfg_review_pass,cfg_review_model,cfg_fix_model,cfg_review_prompt,cfg_review_weight,cfg_tools,res_score_baseline,res_score,res_score_holdout,res_bestof_n,res_bestof_min,res_bestof_max,res_verification_passed,res_verification_error,res_verification_exit,res_review_findings,res_review_issues,res_review_actionable,res_review_fixed,res_review_error,res_tests_tampered,res_files_added,res_files_added_src,res_diff_lines,res_lines_added,res_lines_removed,res_artifacts,res_subtype,res_hit_turn_cap,res_subagents_spawned,res_permission_denials,res_model_served,res_sloc,res_sloc_baseline,res_sloc_delta,res_chars,res_complexity,res_mi,res_parsimony_factor,res_max_func_sloc,res_max_nesting,res_lint_errors,res_docstring_cov,res_comment_density,tk_input,tk_output,tk_thinking,tk_cache_write,tk_cache_read,tk_cost_usd,tk_bestof_cost_usd,tk_review_input,tk_review_output,tk_review_cache_write,tk_review_cache_read,tk_review_cost_usd,tk_fix_input,tk_fix_output,tk_fix_cache_write,tk_fix_cache_read,tk_fix_cost_usd,prf_turns,prf_duration_s,prf_review_s,prf_fix_s,cfg_entry_file,res_stop_reason,res_error_name,res_error_status,res_tool_calls,res_subagents_failed,res_subagents_refused,res_web_searches,res_context_window,res_service_tier,prf_api_s,prf_ttft_s,res_syntax_ok,res_syntax_error,res_collection_errors,sc_duration,sc_turns,sc_output,sc_cost_usd,sc_mi,sc_max_nesting,sc_max_func_sloc,sc_effort,sc_quality,sc_overall_mean,sc_overall_ratio,cfg_walltime_s,cfg_free_ram_gb
run_m28_invariants_test_first_p05_python_refactor_large_20260914_145333_r01,20260914_145333,1,p05_python_refactor_large,m28_invariants_test_first,m28_invariants_test_first.v1,964,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,85,17,68,,success,false,0,0,claude-sonnet-5,31,75,-44,1198,13,45.7,1.0,9,2,0,40.0,0.0,10,3985,2242,12365,179751,0.1265502,,,,,,,,,,,,8,50.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,50.3,2.66,true,,0,0.70603,0.46284,0.47565,0.86847,0.88126,1.00000,0.47559,0.54817,0.78562,0.66690,0.80501,14400,15.2
run_m29_invariants_test_first_relative_stop_p04_python_xlarge_20260914_140849_r01,20260914_140849,1,p04_python_xlarge,m29_invariants_test_first_relative_stop,m29_invariants_test_first_relative_stop.v1,1005,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9380,1.0000,,,,true,false,0,,,,,,false,0,0,165,152,13,,success,false,0,6,claude-sonnet-5,197,67,130,9094,67,15.0,0.938,23,4,0,95.5,0.0,78,40749,24925,70874,2855831,1.2653041999999999,,,,,,,,,,,,59,377.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,371.9,1.65,true,,0,0.82322,0.74517,0.65197,0.76834,0.62286,1.00000,0.68297,0.74012,0.76861,0.75436,0.87348,14400,18.8
run_m29_invariants_test_first_relative_stop_p05_python_refactor_large_20260914_145353_r01,20260914_145353,1,p05_python_refactor_large,m29_invariants_test_first_relative_stop,m29_invariants_test_first_relative_stop.v1,1005,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,78,12,66,,success,false,0,0,claude-sonnet-5,28,75,-47,1159,13,46.9,1.0,6,2,0,40.0,0.0,16,3888,1205,12590,302409,0.1510238,,,,,,,,,,,,11,39.7,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,39.2,1.47,true,,0,0.74028,0.38058,0.48156,0.82383,0.93488,1.00000,1.00000,0.53414,0.97829,0.75621,0.99528,14400,15.2
run_m30_delivery_kernel_p04_python_xlarge_20260914_141004_r01,20260914_141004,1,p04_python_xlarge,m30_delivery_kernel,m30_delivery_kernel.v1,945,strict,first,none,1,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9380,1.0000,,,,true,false,0,,,,,,false,0,0,183,167,16,,success,false,0,3,claude-sonnet-5,197,67,130,8943,67,15.0,0.938,24,4,0,88.2,0.0,42,35733,22422,61402,1370235,0.880065,,,,,,,,,,,,43,326.9,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,324.8,2.87,true,,0,0.84370,0.82689,0.68349,0.86002,0.62286,1.00000,0.62793,0.78469,0.75026,0.76748,0.87478,14400,18.8
run_m30_delivery_kernel_p05_python_refactor_large_20260914_145416_r01,20260914_145416,1,p05_python_refactor_large,m30_delivery_kernel,m30_delivery_kernel.v1,945,strict,first,none,1,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,84,16,68,,success,false,2,1,claude-sonnet-5,30,75,-45,1162,12,46.4,1.0,6,2,0,40.0,0.0,10,1789,633,4206,228066,0.44904070000000007,,,,,,,,,,,,6,33.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,187.0,6.83,true,,0,0.76487,0.53716,0.66780,0.54868,0.91271,1.00000,1.00000,0.65661,0.97090,0.81376,1.05339,14400,15.1
run_m31_pipeline_source_p04_python_xlarge_20260914_141029_r01,20260914_141029,1,p04_python_xlarge,m31_pipeline_source,m31_pipeline_source.v1,4128,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9750,1.0000,,,,true,false,0,,,,,,false,0,0,169,153,16,,success,false,0,3,claude-sonnet-5,200,67,133,9163,62,15.6,0.975,27,4,0,100.0,0.0,44,26449,15211,52596,1425177,0.7629934,,,,,,,,,,,,42,261.9,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,260.6,2.96,true,,0,0.87525,0.83296,0.75567,0.89606,0.70399,1.00000,0.47559,0.82129,0.72653,0.77391,0.86558,14400,18.7
run_m31_pipeline_source_p05_python_refactor_large_20260914_145431_r01,20260914_145431,1,p05_python_refactor_large,m31_pipeline_source,m31_pipeline_source.v1,4128,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,82,14,68,,success,false,0,0,claude-sonnet-5,28,75,-47,1159,13,46.9,1.0,6,2,0,40.0,0.0,10,2375,1098,11001,180237,0.10509639999999999,,,,,,,,,,,,5,23.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,23.4,1.49,true,,0,0.81550,0.58425,0.59982,0.91537,0.93488,1.00000,1.00000,0.66652,0.97829,0.82241,1.06714,14400,15.0
run_m32_invariants_relative_stop_p04_python_xlarge_20260914_141458_r01,20260914_141458,1,p04_python_xlarge,m32_invariants_relative_stop,m32_invariants_relative_stop.v1,965,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9120,0.9615,,,,true,false,0,,,,,,false,0,0,171,159,12,,success,false,0,2,claude-sonnet-5,198,67,131,9222,70,14.6,0.912,23,4,0,100.0,0.0,34,20506,9175,44147,1007546,0.5862212,,,,,,,,,,,,39,176.8,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,175.5,1.28,true,,0,0.93117,0.85211,0.81673,0.96261,0.56695,1.00000,0.68297,0.86667,0.74997,0.80832,0.91833,14400,18.9
run_m32_invariants_relative_stop_p05_python_refactor_large_20260914_145440_r01,20260914_145440,1,p05_python_refactor_large,m32_invariants_relative_stop,m32_invariants_relative_stop.v1,965,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,82,14,68,,success,false,0,0,claude-sonnet-5,28,75,-47,1159,13,46.9,1.0,6,2,0,40.0,0.0,10,2969,1246,11368,178563,0.11216960000000002,,,,,,,,,,,,8,35.1,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,36.3,2.66,true,,0,0.75780,0.46284,0.54626,0.89893,0.93488,1.00000,1.00000,0.58897,0.97829,0.78363,1.02384,14400,15.0
run_m33_justify_file_invariants_p04_python_xlarge_20260914_141514_r01,20260914_141514,1,p04_python_xlarge,m33_justify_file_invariants,m33_justify_file_invariants.v1,968,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9440,1.0000,,,,true,false,0,,,,,,false,0,0,171,159,12,,success,false,0,5,claude-sonnet-5,199,67,132,9024,66,15.1,0.944,23,4,0,100.0,0.0,50,28372,16526,54773,1655893,0.8370866000000003,,,,,,,,,,,,48,251.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,249.5,1.58,true,,0,0.88107,0.79847,0.73883,0.87266,0.63660,1.00000,0.68297,0.80612,0.77319,0.78965,0.91292,14400,18.9
run_m33_justify_file_invariants_p05_python_refactor_large_20260914_145501_r01,20260914_145501,1,p05_python_refactor_large,m33_justify_file_invariants,m33_justify_file_invariants.v1,968,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,84,16,68,,success,false,0,0,claude-sonnet-5,28,75,-47,1315,13,46.9,1.0,6,2,0,40.0,7.1,12,2010,274,10619,213601,0.1065902,,,,,,,,,,,,8,20.8,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,20.5,1.86,true,,0,0.83227,0.46284,0.63985,0.91181,0.93488,1.00000,1.00000,0.64499,0.97829,0.81164,1.05475,14400,15.0
run_m34_pipeline_source_with_reviewer_p04_python_xlarge_20260914_141539_r01,20260914_141539,1,p04_python_xlarge,m34_pipeline_source_with_reviewer,m34_pipeline_source_with_reviewer.v1,4142,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9380,1.0000,,,,true,false,0,,,,,,false,0,0,172,160,12,,success,false,0,4,claude-sonnet-5,205,67,138,9346,64,15.0,0.938,27,4,0,100.0,0.0,40,25743,15334,50920,1239761,0.7121381999999999,,,,,,,,,,,,35,242.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,241.3,1.97,true,,0,0.88649,0.88006,0.76216,0.91348,0.62286,1.00000,0.47559,0.84290,0.69948,0.77119,0.84422,14400,18.9
run_m34_pipeline_source_with_reviewer_p05_python_refactor_large_20260914_145521_r01,20260914_145521,1,p05_python_refactor_large,m34_pipeline_source_with_reviewer,m34_pipeline_source_with_reviewer.v1,4142,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,83,13,70,,success,false,0,1,claude-sonnet-5,26,75,-49,1160,11,48.0,1.0,6,2,0,40.0,3.8,16,2288,533,11441,297588,0.1294636,,,,,,,,,,,,9,27.6,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,26.0,1.54,true,,0,0.79201,0.43242,0.60877,0.86272,0.98283,1.00000,1.00000,0.61107,0.99428,0.80268,1.05274,14400,15.0
run_m35_pipeline_source_with_reviewer_instance_p04_python_xlarge_20260914_141802_r01,20260914_141802,1,p04_python_xlarge,m35_pipeline_source_with_reviewer_instance,m35_pipeline_source_with_reviewer_instance.v1,4307,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9500,1.0000,,,,true,false,0,,,,,,false,0,0,170,157,13,,success,false,0,0,claude-sonnet-5,195,67,128,9207,66,15.2,0.95,22,4,0,100.0,0.0,52,32251,19390,59102,1783947,0.9188323999999999,,,,,,,,,,,,39,300.6,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,298.8,3.08,true,,0,0.85564,0.85211,0.70809,0.84913,0.65025,1.00000,0.74046,0.80528,0.79690,0.80109,0.94045,14400,18.9
run_m35_pipeline_source_with_reviewer_instance_p05_python_refactor_large_20260914_145529_r01,20260914_145529,1,p05_python_refactor_large,m35_pipeline_source_with_reviewer_instance,m35_pipeline_source_with_reviewer_instance.v1,4307,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,0.9800,1.0000,,,,true,false,0,,,,,,false,0,0,82,17,65,,success,false,0,2,claude-sonnet-5,34,75,-41,1238,13,44.7,0.98,9,2,0,40.0,0.0,14,2813,937,11844,259363,0.1286816,,,,,,,,,,,,8,38.3,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,38.0,2.69,true,,0,0.74539,0.46284,0.55921,0.86425,0.83549,1.00000,0.47559,0.58915,0.77036,0.67975,0.80630,14400,14.9
run_m36_pipeline_change_discipline_p04_python_xlarge_20260914_141933_r01,20260914_141933,1,p04_python_xlarge,m36_pipeline_change_discipline,m36_pipeline_change_discipline.v1,846,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9190,1.0000,,,,true,false,0,,,,,,false,0,0,177,164,13,,success,false,0,4,claude-sonnet-5,208,67,141,9374,65,14.7,0.919,27,4,0,100.0,0.0,62,30526,14964,56328,2067890,0.9472700000000001,,,,,,,,,,,,44,283.8,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,280.9,1.64,true,,0,0.86382,0.82095,0.72128,0.84144,0.58107,1.00000,0.47559,0.80202,0.68555,0.74378,0.80749,14400,18.7
run_m36_pipeline_change_discipline_p05_python_refactor_large_20260914_145556_r01,20260914_145556,1,p05_python_refactor_large,m36_pipeline_change_discipline,m36_pipeline_change_discipline.v1,846,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,80,10,70,,success,false,0,0,claude-sonnet-5,26,75,-49,1077,11,47.9,1.0,8,3,0,40.0,0.0,8,2497,1035,10609,141359,0.09696379999999999,,,,,,,,,,,,6,24.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,24.2,1.45,true,,0,0.80955,0.53716,0.58780,0.93571,0.97852,0.63093,0.62793,0.64484,0.74579,0.69531,0.80402,14400,14.9
run_m37_pipeline_team_roles_only_p04_python_xlarge_20260914_141949_r01,20260914_141949,1,p04_python_xlarge,m37_pipeline_team_roles_only,m37_pipeline_team_roles_only.v1,945,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9380,1.0000,,,,true,false,0,,,,,,false,0,0,175,163,12,,success,false,0,3,claude-sonnet-5,202,67,135,9110,66,15.0,0.938,23,4,0,100.0,0.0,38,29928,17167,55475,1256629,0.7755778,,,,,,,,,,,,39,263.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,262.1,2.17,true,,0,0.87438,0.85211,0.72602,0.89193,0.62286,1.00000,0.68297,0.81750,0.76861,0.79306,0.91365,14400,18.7
run_m37_pipeline_team_roles_only_p05_python_refactor_large_20260914_145614_r01,20260914_145614,1,p05_python_refactor_large,m37_pipeline_team_roles_only,m37_pipeline_team_roles_only.v1,945,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,0.9960,1.0000,,,,true,false,0,,,,,,false,0,0,79,14,65,,success,false,0,0,claude-sonnet-5,31,75,-44,1245,14,45.4,0.996,9,2,0,40.0,0.0,10,3630,2000,13850,184568,0.1299036,,,,,,,,,,,,7,37.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,36.9,1.36,true,,0,0.75030,0.49734,0.49804,0.86187,0.86764,1.00000,0.47559,0.58189,0.78108,0.68149,0.81443,14400,15.0
run_m38_pipeline_source_with_reviewer_relative_stop_p04_python_xlarge_20260914_142311_r01,20260914_142311,1,p04_python_xlarge,m38_pipeline_source_with_reviewer_relative_stop,m38_pipeline_source_with_reviewer_relative_stop.v1,4235,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.9440,1.0000,,,,true,false,0,,,,,,false,0,0,166,154,12,,success,false,0,2,claude-sonnet-5,198,67,131,9233,66,15.1,0.944,25,4,0,100.0,0.0,18,25308,16786,47146,472058,0.5391076,,,,,,,,,,,,29,232.3,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,231.9,3.69,true,,0,0.89232,0.92864,0.76625,0.98376,0.63660,1.00000,0.57513,0.86240,0.73724,0.79982,0.90039,14400,18.6
run_m38_pipeline_source_with_reviewer_relative_stop_p05_python_refactor_large_20260914_145627_r01,20260914_145627,1,p05_python_refactor_large,m38_pipeline_source_with_reviewer_relative_stop,m38_pipeline_source_with_reviewer_relative_stop.v1,4235,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,81,14,67,,success,false,0,0,claude-sonnet-5,29,75,-46,1196,14,46.2,1.0,7,2,0,40.0,0.0,8,1688,423,10432,142760,0.088451,,,,,,,,,,,,5,17.5,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,17.4,1.46,true,,0,0.85685,0.58425,0.68174,0.95891,0.90377,1.00000,0.80063,0.70761,0.90147,0.80454,1.00589,14400,14.7
run_m44_gsd_core_full_p04_python_xlarge_20260914_142420_r01,20260914_142420,1,p04_python_xlarge,m44_gsd_core_full,m44_gsd_core_full.v1,1243,strict,first,planning_tree,3,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,14,0,749,725,24,,success,false,5,15,claude-sonnet-5,161,67,94,8319,60,18.0,1.0,20,4,0,100.0,0.0,64,32187,7273,82803,2422523,3.9436031999999996,,,,,,,,,,,,48,1526.7,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,1518.6,4.65,true,,0,0.62437,0.79847,0.70856,0.48130,1.00000,1.00000,0.86373,0.71047,0.95458,0.83252,1.06685,14400,18.7
run_m44_gsd_core_full_p05_python_refactor_large_20260914_145651_r01,20260914_145651,1,p05_python_refactor_large,m44_gsd_core_full,m44_gsd_core_full.v1,1243,strict,first,planning_tree,3,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,0.9410,1.0000,,,,true,false,0,,,,,,false,13,0,576,519,57,,success,false,5,0,claude-sonnet-5,39,75,-36,1345,14,42.9,0.941,12,2,0,40.0,0.0,6,1564,80,2846,235077,2.053818500000001,,,,,,,,,,,,3,16.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,686.2,1.92,true,,0,0.86609,0.71621,0.70005,0.16479,0.75047,1.00000,0.10352,0.76078,0.61800,0.68939,0.71066,14400,14.3
run_m45_gsd_core_lean_p04_python_xlarge_20260914_142424_r01,20260914_142424,1,p04_python_xlarge,m45_gsd_core_lean,m45_gsd_core_lean.v1,1177,strict,first,spec_plan_report,3,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,1.0000,0.9615,,,,true,false,0,,,,,,false,3,0,464,424,40,,success,false,6,6,claude-sonnet-5,184,67,117,8696,58,17.0,1.0,23,4,0,100.0,0.0,32,25423,3995,62625,1045350,2.8627682,,,,,,,,,,,,31,1109.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,1098.2,3.11,true,,0,0.66986,0.91141,0.76516,0.56218,0.88176,1.00000,0.68297,0.78214,0.85491,0.81852,0.99532,14400,18.5
run_m45_gsd_core_lean_p05_python_refactor_large_20260914_145657_r01,20260914_145657,1,p05_python_refactor_large,m45_gsd_core_lean,m45_gsd_core_lean.v1,1177,strict,first,spec_plan_report,3,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,3,0,200,138,62,,success,false,4,5,claude-sonnet-5,30,75,-45,1166,12,46.1,1.0,9,2,0,40.0,0.0,34,9665,1127,28472,752349,0.8695257999999999,,,,,,,,,,,,19,369.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,365.8,5.33,true,,0,0.42285,0.23940,0.26308,0.38182,0.89929,1.00000,0.47559,0.30844,0.79163,0.55003,0.72244,14400,14.3
run_m46_gsd_surface_lean_p04_python_xlarge_20260914_142711_r01,20260914_142711,1,p04_python_xlarge,m46_gsd_surface_lean,m46_gsd_surface_lean.v1,1283,strict,first,planning_tree,3,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,0.8000,0.9231,,,,true,false,0,,,,,,false,9,1,861,847,14,,success,false,4,7,claude-sonnet-5,231,67,164,10099,81,11.1,0.8,28,5,0,91.7,0.0,30,14527,1791,42028,817964,1.9884940999999994,,,,,,,,,,,,32,670.8,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,661.2,3.45,true,,0,0.74141,0.90321,0.89944,0.65419,0.00000,0.79689,0.42856,0.84802,0.40848,0.62825,0.49453,14400,18.9
run_m46_gsd_surface_lean_p05_python_refactor_large_20260914_145728_r01,20260914_145728,1,p05_python_refactor_large,m46_gsd_surface_lean,m46_gsd_surface_lean.v1,1283,strict,first,planning_tree,3,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,8,0,733,665,68,,success,false,6,44,claude-sonnet-5,28,75,-47,1150,13,46.7,1.0,8,2,0,40.0,0.0,50,16911,2587,40687,1362839,2.7989662000000024,,,,,,,,,,,,34,963.3,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,949.0,2.6,true,,0,0.28645,0.08908,0.12886,0.08663,0.92604,1.00000,0.62793,0.16813,0.85132,0.50972,0.73016,14400,14.4
run_m47_sabotage_p04_python_xlarge_20260914_143829_r01,20260914_143829,1,p04_python_xlarge,m47_sabotage,m47_sabotage.v1,892,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,0.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,159,147,12,,success,false,0,0,claude-sonnet-5,193,67,126,9154,60,16.2,1.0,24,4,0,100.0,0.0,42,33548,21272,57765,1376188,0.8448575999999999,,,,,,,,,,,,34,318.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,317.2,3.94,true,,0,0.84745,0.88755,0.69863,0.87033,0.78205,1.00000,0.62793,0.81121,0.80333,0.80727,0.95137,14400,18.5
run_m47_sabotage_p05_python_refactor_large_20260914_150313_r01,20260914_150313,1,p05_python_refactor_large,m47_sabotage,m47_sabotage.v1,892,,,,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,82,14,68,,success,false,0,0,claude-sonnet-5,28,75,-47,1159,13,46.9,1.0,6,2,0,40.0,0.0,8,2041,637,9476,139694,0.0875388,,,,,,,,,,,,5,27.4,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,27.1,3.78,true,,0,0.79305,0.58425,0.63618,0.96153,0.93488,1.00000,1.00000,0.67116,0.97829,0.82472,1.06985,14400,14.1
run_m48_syntax_gate_p05_python_refactor_large_20260914_150348_r01,20260914_150348,1,p05_python_refactor_large,m48_syntax_gate,m48_syntax_gate.v1,903,strict,first,none,,,,,.llm_config.e13_claude_sonnet_5_medium,claude,2.1.267 (Claude Code),claude-sonnet-5,medium,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,83,15,68,,success,false,0,0,claude-sonnet-5,28,75,-47,1242,13,46.9,1.0,6,2,0,40.0,3.6,10,2833,1235,11132,177644,0.1096818,,,,,,,,,,,,7,27.6,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,27.2,1.94,true,,0,0.79201,0.49734,0.55751,0.90459,0.93488,1.00000,1.00000,0.61562,0.97829,0.79695,1.03831,14400,14.1
run_m48_syntax_gate_p05_python_refactor_large_20260914_151339_r01,20260914_151339,1,p05_python_refactor_large,m48_syntax_gate,m48_syntax_gate.v1,903,strict,first,none,,,,,.llm_config.e03_claude_opus_5,claude,2.1.267 (Claude Code),claude-opus-5,low,anthropic,native,true,usd,absent,none,,,,,default,1.0000,1.0000,1.0000,,,,true,false,0,,,,,,false,0,0,82,14,68,,success,false,0,1,claude-opus-5,27,75,-48,1232,12,47.4,1.0,6,2,0,40.0,3.7,12,2198,377,20284,140648,0.329444,,,,,,,,,,,,8,17.0,,,CLAUDE.md,end_turn,,,,0,0,0,1000000,standard,16.2,1.32,true,,0,0.86098,0.46284,0.61840,0.62688,0.95681,1.00000,1.00000,0.64741,0.98560,0.81651,1.06402,14400,14.2
